Zeit;Kanal A
(ms);(mV)

-20,66874916;6,51636300
-20,66374916;5,77140700
-20,65874916;5,77140700
-20,65374916;6,32997000
-20,64874916;5,77140700
-20,64374916;4,65428200
-20,63874916;5,77140700
-20,63374916;6,51636300
-20,62874916;5,58562900
-20,62374916;5,58562900
-20,61874916;5,77140700
-20,61374916;6,14419300
-20,60874916;5,21284400
-20,60374916;5,02706700
-20,59874916;5,21284400
-20,59374916;5,39923700
-20,58874916;5,39923700
-20,58374916;5,21284400
-20,57874916;5,21284400
-20,57374916;5,95780000
-20,56874916;4,84067400
-20,56374916;5,02706700
-20,55874916;5,02706700
-20,55374916;5,58562900
-20,54874916;4,84067400
-20,54374916;5,39923700
-20,53874916;4,65428200
-20,53374916;4,84067400
-20,52874916;4,84067400
-20,52374916;4,65428200
-20,51874917;5,77140700
-20,51374917;5,77140700
-20,50874917;5,21284400
-20,50374917;4,65428200
-20,49874917;4,65428200
-20,49374917;5,21284400
-20,48874917;4,84067400
-20,48374917;5,21284400
-20,47874917;5,02706700
-20,47374917;4,65428200
-20,46874917;4,46850300
-20,46374917;4,28211100
-20,45874917;4,65428200
-20,45374917;4,65428200
-20,44874917;5,39923700
-20,44374917;5,58562900
-20,43874917;5,21284400
-20,43374917;4,84067400
-20,42874917;5,39923700
-20,42374917;4,84067400
-20,41874917;5,21284400
-20,41374917;5,39923700
-20,40874917;4,65428200
-20,40374917;4,28211100
-20,39874917;5,21284400
-20,39374917;4,28211100
-20,38874917;3,72354800
-20,38374917;4,09571800
-20,37874917;4,28211100
-20,37374917;4,46850300
-20,36874917;4,28211100
-20,36374917;3,72354800
-20,35874917;3,90994000
-20,35374917;4,28211100
-20,34874917;4,09571800
-20,34374917;3,90994000
-20,33874917;4,09571800
-20,33374917;4,28211100
-20,32874917;3,35137800
-20,32374917;3,35137800
-20,31874917;4,28211100
-20,31374917;3,90994000
-20,30874917;3,90994000
-20,30374917;3,35137800
-20,29874917;3,53715500
-20,29374917;3,90994000
-20,28874917;3,35137800
-20,28374917;2,42002900
-20,27874917;3,35137800
-20,27374917;3,35137800
-20,26874917;3,72354800
-20,26374917;3,16498500
-20,25874917;2,97859200
-20,25374917;2,97859200
-20,24874917;3,16498500
-20,24374917;2,97859200
-20,23874917;2,97859200
-20,23374917;2,42002900
-20,22874917;3,35137800
-20,22374917;2,42002900
-20,21874917;2,04785900
-20,21374917;2,42002900
-20,20874917;1,86146600
-20,20374917;1,48929600
-20,19874917;2,42002900
-20,19374917;1,86146600
-20,18874917;2,42002900
-20,18374917;1,86146600
-20,17874917;1,67568900
-20,17374917;2,04785900
-20,16874917;1,67568900
-20,16374917;1,86146600
-20,15874917;2,04785900
-20,15374917;2,23425200
-20,14874917;1,86146600
-20,14374917;0,93073320
-20,13874917;1,48929600
-20,13374917;1,30290300
-20,12874917;1,11712600
-20,12374918;1,67568900
-20,11874918;1,48929600
-20,11374918;1,86146600
-20,10874918;2,04785900
-20,10374918;1,86146600
-20,09874918;1,48929600
-20,09374918;1,11712600
-20,08874918;2,42002900
-20,08374918;2,04785900
-20,07874918;2,04785900
-20,07374918;1,86146600
-20,06874918;2,79281500
-20,06374918;1,48929600
-20,05874918;2,23425200
-20,05374918;1,30290300
-20,04874918;1,67568900
-20,04374918;1,86146600
-20,03874918;1,48929600
-20,03374918;2,23425200
-20,02874918;2,79281500
-20,02374918;2,23425200
-20,01874918;1,86146600
-20,01374918;2,79281500
-20,00874918;2,42002900
-20,00374918;2,23425200
-19,99874918;1,11712600
-19,99374918;2,23425200
-19,98874918;2,97859200
-19,98374918;2,79281500
-19,97874918;2,04785900
-19,97374918;3,53715500
-19,96874918;2,79281500
-19,96374918;2,60642200
-19,95874918;2,79281500
-19,95374918;1,86146600
-19,94874918;2,60642200
-19,94374918;3,35137800
-19,93874918;2,42002900
-19,93374918;2,04785900
-19,92874918;2,97859200
-19,92374918;2,42002900
-19,91874918;2,04785900
-19,91374918;2,42002900
-19,90874918;2,79281500
-19,90374918;2,60642200
-19,89874918;2,60642200
-19,89374918;2,79281500
-19,88874918;2,42002900
-19,88374918;2,97859200
-19,87874918;2,42002900
-19,87374918;2,23425200
-19,86874918;2,23425200
-19,86374918;2,97859200
-19,85874918;2,42002900
-19,85374918;2,79281500
-19,84874918;2,97859200
-19,84374918;2,79281500
-19,83874918;2,60642200
-19,83374918;2,79281500
-19,82874918;2,79281500
-19,82374918;2,79281500
-19,81874918;2,79281500
-19,81374918;2,42002900
