Zeit;Kanal A
(ms);(mV)

-21,50357057;3,72354800
-21,49857057;3,35137800
-21,49357057;3,53715500
-21,48857057;3,72354800
-21,48357057;3,35137800
-21,47857057;3,35137800
-21,47357057;3,35137800
-21,46857057;3,72354800
-21,46357057;3,72354800
-21,45857057;3,35137800
-21,45357057;5,02706700
-21,44857057;3,72354800
-21,44357057;3,35137800
-21,43857057;3,90994000
-21,43357057;3,35137800
-21,42857057;3,90994000
-21,42357057;3,53715500
-21,41857057;2,97859200
-21,41357057;3,16498500
-21,40857057;3,35137800
-21,40357057;3,90994000
-21,39857057;2,79281500
-21,39357057;3,72354800
-21,38857057;3,35137800
-21,38357057;4,09571800
-21,37857057;3,16498500
-21,37357057;3,53715500
-21,36857057;2,79281500
-21,36357057;3,72354800
-21,35857057;3,16498500
-21,35357057;3,35137800
-21,34857057;3,72354800
-21,34357057;2,79281500
-21,33857057;2,97859200
-21,33357057;2,97859200
-21,32857057;2,97859200
-21,32357057;2,97859200
-21,31857057;2,97859200
-21,31357057;2,97859200
-21,30857057;3,72354800
-21,30357057;2,79281500
-21,29857057;2,42002900
-21,29357057;2,97859200
-21,28857057;2,79281500
-21,28357057;2,42002900
-21,27857057;2,04785900
-21,27357057;2,04785900
-21,26857057;2,79281500
-21,26357057;2,60642200
-21,25857057;2,04785900
-21,25357058;2,42002900
-21,24857058;1,48929600
-21,24357058;2,79281500
-21,23857058;2,04785900
-21,23357058;1,48929600
-21,22857058;1,86146600
-21,22357058;2,42002900
-21,21857058;2,42002900
-21,21357058;2,04785900
-21,20857058;2,60642200
-21,20357058;2,04785900
-21,19857058;1,67568900
-21,19357058;1,11712600
-21,18857058;1,86146600
-21,18357058;2,04785900
-21,17857058;2,42002900
-21,17357058;1,86146600
-21,16857058;1,48929600
-21,16357058;2,04785900
-21,15857058;1,30290300
-21,15357058;1,67568900
-21,14857058;2,04785900
-21,14357058;1,48929600
-21,13857058;1,48929600
-21,13357058;1,86146600
-21,12857058;1,30290300
-21,12357058;1,67568900
-21,11857058;1,48929600
-21,11357058;0,93073320
-21,10857058;1,30290300
-21,10357058;1,86146600
-21,09857058;1,30290300
-21,09357058;1,11712600
-21,08857058;1,11712600
-21,08357058;1,30290300
-21,07857058;0,55856290
-21,07357058;1,67568900
-21,06857058;1,86146600
-21,06357058;1,11712600
-21,05857058;0,55856290
-21,05357058;1,11712600
-21,04857058;0,93073320
-21,04357058;1,11712600
-21,03857058;0,37217020
-21,03357058;0,93073320
-21,02857058;1,11712600
-21,02357058;0,55856290
-21,01857058;0,74434050
-21,01357058;1,11712600
-21,00857058;0,55856290
-21,00357058;0,93073320
-20,99857058;1,11712600
-20,99357058;0,74434050
-20,98857058;0,74434050
-20,98357058;0,18577760
-20,97857058;0,74434050
-20,97357058;0,55856290
-20,96857058;0,93073320
-20,96357058;1,67568900
-20,95857058;0,37217020
-20,95357058;0,37217020
-20,94857058;0,55856290
-20,94357058;0,18577760
-20,93857058;0,55856290
-20,93357058;0,55856290
